Body,Name of Body,Date,Transaction number,Amount,Supplier name,Supplier ID,VAT reg no,Expense area,Expense type,Expense code,Creditor type
18,Devon County Council,24/06/2025,22006978,"1,750.00",ELYSIUM HEALTHCARE LIMITED,161705,257732580,Children & Young People's Futures,Other Recoupment Expenditure (3rd),A53035,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,26/06/2025,22013596,"2,800.00",ELYSIUM HEALTHCARE LIMITED,161705,257732580,Children & Young People's Futures,Other Recoupment Expenditure (3rd),A53035,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22011648,"4,480.00",PROGRESSION SERVICES LIMITED,390181,439882639,Children & Young People's Futures,Other Recoupment Expenditure (3rd),A53035,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,06/06/2025,22008664,"10,906.58",ON TRACK EDUCATION SERVICES LIMITED,314043,478730844,Children & Young People's Futures,Other Recoupment Expenditure (3rd),A53035,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,06/06/2025,22008665,"10,906.68",ON TRACK EDUCATION SERVICES LIMITED,314043,478730844,Children & Young People's Futures,Other Recoupment Expenditure (3rd),A53035,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,06/06/2025,22008662,"11,198.28",ON TRACK EDUCATION SERVICES LIMITED,314043,478730844,Children & Young People's Futures,Other Recoupment Expenditure (3rd),A53035,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22011585,"24,807.00",WOODROFFE SCHOOL THE,52595,,Children & Young People's Futures,Other Recoupment Expenditure (3rd),A53035,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,18/06/2025,22016100,"32,354.07",MOUNTJOY SCHOOL,307212,,Children & Young People's Futures,Other Recoupment Expenditure (3rd),A53035,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22011784,"2,633.33",SOMERSET SKILLS & LEARNING COMMUNITY INTEREST COMPANY,345704,,Children & Young People's Futures,Contributions to Educational Estabs (3rd,A53040,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22012709,"4,934.10",SKILLS TO GROUP LIMITED,281413,166485573,Children & Young People's Futures,Contributions to Educational Estabs (3rd,A53040,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,20/06/2025,22016346,"16,609.98",BRIDGWATER & TAUNTON COLLEGE,406129,403504738,Children & Young People's Futures,Contributions to Educational Estabs (3rd,A53040,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22007305,"114,223.06",HAIR@THEACADEMY LIMITED,321949,,Children & Young People's Futures,Contributions to Educational Estabs (3rd,A53040,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,16/06/2025,22010227,"972,871.64",PETROC,7114,585821996,Children & Young People's Futures,Contributions to Educational Estabs (3rd,A53040,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22012472,"25,000.00",WESTBANK COMMUNITY HEALTH & CARE,65217,277497150,P-Ledger - Separate Legal Entity,Better Care Fund Expense,A54000,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012304,"6,826.50",ORION MEDICAL SUPPLIES LIMITED,355162,142018357,"Public Health, Communities & Prosperity",Waste Contractors Payments,A57040,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/06/2025,22012989,568.50,BOURNEMOUTH CHURCHES HOUSING ASSOCIATION,339639,880995173,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22017436,572.00,ORION MEDICAL SUPPLIES LIMITED,355162,142018357,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,26/06/2025,22013051,714.25,WESTCLIFFE HOUSE LIMITED,250240,,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22007627,"2,357.10",BOSENCE FARM COMMUNITY LIMITED,110443,,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012895,"2,405.00",SEFTON PARK,89168,,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22007627,"2,414.23",BOSENCE FARM COMMUNITY LIMITED,110443,,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,06/06/2025,22008679,"3,995.00",REAL LIFE PSYCHOLOGY COMMUNITY INTEREST COMPANY,361509,,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,26/06/2025,22013799,"4,285.50",WESTCLIFFE HOUSE LIMITED,250240,,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012887,"4,440.00",SEFTON PARK,89168,,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2025,22006390,"4,896.85",ORION MEDICAL SUPPLIES LIMITED,355162,142018357,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22008601,"5,000.00",THE BODY HAPPY ORGANISATION CIC,600355,,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22007712,"5,199.88",BOSENCE FARM COMMUNITY LIMITED,110443,,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22011231,"5,199.88",BOSENCE FARM COMMUNITY LIMITED,110443,,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,27/06/2025,22015305,"5,199.88",BOSENCE FARM COMMUNITY LIMITED,110443,,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2025,22008753,"5,200.00",BOSENCE FARM COMMUNITY LIMITED,110443,,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22008763,"5,200.00",BOSENCE FARM COMMUNITY LIMITED,110443,,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2025,22006390,"5,320.75",ORION MEDICAL SUPPLIES LIMITED,355162,142018357,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2025,22012446,"6,493.37",ORION MEDICAL SUPPLIES LIMITED,355162,142018357,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22007973,"8,035.66",CO-LAB EXETER,90202,186186963,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22007975,"8,035.74",CO-LAB EXETER,90202,186186963,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22011890,"14,508.00",NETWORK VENTURES LIMITED,225488,844278506,Integrated Adult Social Care,Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22007977,"60,060.00",TIME 2 CARE SOUTHWEST LIMITED,294933,,Integrated Adult Social Care,Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012081,"119,753.12",DEVON COMMUNITY FOUNDATION,191796,,"Public Health, Communities & Prosperity",Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22012586,"1,496.40","MR H, D & W MULRINE BUSINESS AC",388255,,Integrated Adult Social Care,Enabling,A57133,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2025,22014654,"1,496.40","MR H, D & W MULRINE BUSINESS AC",388255,,Integrated Adult Social Care,Enabling,A57133,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2025,22017550,674.25,FOREDOWNE KENNELS & CATTERY,92508,744978772,Integrated Adult Social Care,Other Agencies/Contractors,A58015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22013368,"2,241.60",VALTECH LIMITED,358093,233250991,"Chief Exec, Legal & Democratic services",Other Agencies/Contractors,A58015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22007002,"2,401.20",VALTECH LIMITED,358093,233250991,"Chief Exec, Legal & Democratic services",Other Agencies/Contractors,A58015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,27/06/2025,22016622,"5,000.00",LEEDS CITY COUNCIL,106009,171459162,Integrated Adult Social Care,Other Agencies/Contractors,A58015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012043,"6,853.42",A P S GROUP,357678,146494152,"Chief Exec, Legal & Democratic services",Other Agencies/Contractors,A58015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22013797,"10,530.00",ACCESS INDEPENDENT,362868,158078583,"Chief Exec, Legal & Democratic services",Other Agencies/Contractors,A58015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22009482,"80,000.00",CAB DEVON - DIX'S FIELD,326318,,Children & Young People's Futures,Other Agencies/Contractors,A58015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/06/2025,22001397,581.20,OCEAN HEALTHCARE (TRADING AS TAHER LIMITED),346692,776836374,Children & Young People's Futures,Residential Short Breaks,A61044,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/06/2025,22001337,582.00,OCEAN HEALTHCARE (TRADING AS TAHER LIMITED),346692,776836374,Children & Young People's Futures,Residential Short Breaks,A61044,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2025,22006607,738.00,ACCESS COMMUNICATION SERVICES,352622,,Children & Young People's Futures,Residential Short Breaks,A61044,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22001251,"1,183.94",POTENS CONTRACT SERVICES LIMITED,288103,439785733,Children & Young People's Futures,Residential Short Breaks,A61044,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/06/2025,22000270,"2,194.56",POTENS CONTRACT SERVICES LIMITED,288103,439785733,Children & Young People's Futures,Residential Short Breaks,A61044,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/06/2025,22001245,"2,194.56",POTENS CONTRACT SERVICES LIMITED,288103,439785733,Children & Young People's Futures,Residential Short Breaks,A61044,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,06/06/2025,22003840,"2,645.84",ACTION FOR CHILDREN,86729,589629566,Children & Young People's Futures,Residential Short Breaks,A61044,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22010904,511.13,INFOCUS CHARITY,5243,271614806,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22013476,540.00,Jennifer Roder Ltd,344982,,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22008225,579.15,EAT THAT FROG COMMUNITY INTEREST COMPANY,313920,310725148,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22012578,731.36,OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22012823,731.36,OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/06/2025,22007960,780.00,HELD HEALTH LIMITED,392625,,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22013446,825.00,Jennifer Roder Ltd,344982,,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22008246,991.20,EAT THAT FROG COMMUNITY INTEREST COMPANY,313920,310725148,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22018283,"1,155.83",COMMUNICATION AND LEARNING ENTERPRISES LIMITED (CANDLE),360713,,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22012462,"1,250.00",HORWOOD COOMBE INSPIRE LIMITED,315946,481864066,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22014789,"1,350.00",PHOEBE WOODS LIMITED,367261,,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22012514,"1,462.72",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22012518,"1,462.72",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22012519,"1,462.72",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22012555,"1,462.72",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22012560,"1,462.72",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22012563,"1,462.72",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22012570,"1,462.72",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
